COUNTRY,FREQUENCY,INDICATOR,UNIT,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY,TIME_PERIOD,OBS_VALUE
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-02,133823
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-03,137725
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-04,136257
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-05,137301
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-06,137176
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-07,137329
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-08,138384
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-09,138987
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-10,137316
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-11,138230
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2017-12,139647
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-01,138927
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-02,139285
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-03,140855
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-04,142249
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-05,142001
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-06,143889
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-07,142373
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-08,141397
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-09,142423
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-10,141927
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-11,141091
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2018-12,143253
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-01,143085
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-02,140882
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-03,142076
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-04,142410
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-05,143287
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-06,145224
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-07,143463
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-08,142236
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-09,142857
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-10,143689
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-11,143462
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2019-12,143914
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-01,143654
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-02,140036
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-03,141027
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-04,142673
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-05,144896
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-06,146269
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-07,146745
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-08,148798
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-09,150200
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-10,149799
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-11,149805
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2020-12,149128
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-01,149572
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-02,146601
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-03,145216
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-04,144584
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-05,145450
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-06,146665
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-07,146042
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-08,147605
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-09,147793
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-10,146885
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-11,148190
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2021-12,147263
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-01,149622
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-02,150321
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-03,151079
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-04,152558
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-05,153740
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-06,153797
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-07,153852
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-08,153185
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-09,150998
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-10,150976
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-11,153192
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2022-12,153150.50603983022
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-01,154674.96723460028
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-02,154452.02349869453
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-03,155241.51436031333
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-04,156648.04834231589
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-05,157405.10652138558
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-06,155954.68622656885
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-07,155349.54308093997
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-08,154367.79743548125
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-09,153261.57332470058
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-10,168583.91325457193
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-11,170753.49139330955
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2023-12,172576.91681588802
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2024-01,171360.75434888637
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2024-02,172415.02683363148
Kuwait,Monthly,"Banks, Deposits, Total","United States Dollar, Million",,,,,2024-03,174368.90045543268
