Country,Country,Track,Track,Indicator,Indicator,Citizen,Citizen,Sex,Sex,Units,Frequency,Frequency,TIME_PERIOD,OBS_VALUE
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2005,2483
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2006,3006
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2007,3109
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2008,3270
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2009,3112
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2010,2645
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2011,2497
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2012,3816
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2013,2615
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2014,5247
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2015,3564
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2016,3564
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2017,4830
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2018,4229
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2019,3919
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2020,3994
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2021,2635
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2022,2531
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2023,2474
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,Number,A,Annual,2024,2439
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2000,1795
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2001,1784
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2002,1993
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2003,1698
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2004,1865
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2005,1906
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2006,2340
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2007,2450
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2008,3011
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2009,2203
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2010,1915
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2011,2001
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2012,2591
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2013,2371
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2014,3891
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2015,3274
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2016,3274
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2017,3910
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2018,3598
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2019,3516
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2020,3467
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2021,2769
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2022,2728
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2023,2660
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,Number,A,Annual,2024,2597
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2000,1189
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2001,1125
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2002,1248
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2003,1188
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2004,1258
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2005,1280
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2006,1665
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2007,1577
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2008,1649
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2009,1221
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2010,1221
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2011,1219
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2012,1270
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2013,1595
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2014,1733
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2015,1414
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2016,1414
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2017,1887
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2018,1794
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2019,1739
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2020,1726
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2021,1237
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2022,1203
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2023,1191
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,Number,A,Annual,2024,1089
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2000,993
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2001,1000
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2002,1075
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2003,928
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2004,1051
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2005,1105
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2006,1351
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2007,1429
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2008,1453
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2009,1222
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2010,1080
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2011,1103
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2012,1308
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2013,1651
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2014,1814
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2015,1686
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2016,1686
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2017,2042
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2018,1911
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2019,1848
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2020,1823
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2021,1390
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2022,1363
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2023,1273
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,Number,A,Annual,2024,1268
