COUNTRY,PARTENER COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Oman,Oman,Outbound tourism expenditure over imports of goods and services   (%),Annual,2022,2309.768187249401,,,,
Oman,Oman,Outbound tourism expenditure over imports of goods and services   (%),Annual,2023,2682.9473034363964,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2011,1354.5015876337932,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2012,1594.2673784431768,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2013,1698.9161837329702,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2014,1795.0362905075772,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2015,1907.0351497651889,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2016,1775.2269979481973,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2017,1920.5348834666854,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2018,2144.9912743220298,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2019,2334.438726006708,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2020,1244.4267773891697,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2021,1386.5679182222539,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2022,2360.985870449908,,,,
Oman,Oman,Outbound tourism expenditure over Balance of Payments current account debits   (%),Annual,2023,2747.045389795933,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2011,1.896154662895833,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2012,2.083708394287066,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2013,2.1626916166871504,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2014,2.2246948356504688,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2015,2.7880768079071507,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2016,2.711077043612484,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2017,2.7203804193809895,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2018,0.023441030778663483,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2019,0.02650935353924599,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2020,0.016393579932658667,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2021,0.015878446463036256,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2022,0.02109079971633445,,,,
Oman,Oman,Gross travel propensity   (%),Annual,2023,0.025246028205090705,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2011,1.0405819926789428,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2012,1.2396848296705076,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2013,1.3153965149670719,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2014,1.4027542748265591,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2015,1.829841368638677,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2016,2.154842676948117,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2017,2.3686514297527865,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2018,1.1582645619372531,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2019,1.2621913647244827,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2020,0.591712732157911,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2021,0.6591421876961527,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2022,1.0245612834355275,,,,
Oman,Oman,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),Annual,2023,1.3463429785314835,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2011,0.46309909326832666,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2012,0.5836587496529189,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2013,0.525872134545349,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2014,0.4148483361629987,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2015,0.44293066379164864,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2016,0.45751386826625257,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2017,0.40783004252653576,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2018,-0.3347717409545917,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2019,-0.4200099939566372,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2020,-0.2148313367140662,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2021,-0.3882109953522163,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2022,-0.27734086372173383,,,,
Oman,Oman,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),Annual,2023,-0.5242335514494513,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2011,-17.97378431319855,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2012,9.891267577550764,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2013,3.7905122720930535,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2014,2.8669468399889553,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2015,25.32401133083752,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2016,-2.7617519028274558,,,,
Oman,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2017,0.34316161506457377,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2011,683.7905327385149,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2012,833.3416509142651,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2013,934.7011916696084,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2014,1082.3002536477054,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,1282.1083360404828,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,1568.399561785725,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,1555.3745971796452,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,1545.5744270195828,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,1679.479965851906,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,418.0280316539576,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,311.4585529329256,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,1414.2388396761444,,,,
Oman,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,1913.6057587510468,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2011,577.2231524833876,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2012,703.4670294570881,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2013,789.0298894966277,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2014,913.6259343078652,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,1082.2943286310779,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,1323.9676422278246,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,1312.97259217822,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,1304.6997588413653,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,1417.736388568056,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,352.87920306728694,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,262.9183634231546,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,1193.8325588290668,,,,
Oman,Bahrain,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,1615.3741471864457,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2011,16.814284895463924,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2012,20.491719704880705,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2013,22.98413238615639,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2014,26.613566488532303,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,31.52681091195755,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,38.56666010886489,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,38.24637859697724,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,38.0053941942898,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,41.29810705182257,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,10.27923330609715,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,7.658709197346816,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,34.775875976683636,,,,
Oman,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,47.055217738068265,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2011,49.7795124006359,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2012,60.66673792559879,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2013,68.04564751030175,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2014,78.79076459555188,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,93.3366648954352,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,114.17848258645076,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,113.23027351352093,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,112.51682740882364,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,122.2650647880716,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,30.4321727038142,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,22.67398297533551,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,102.95568085035325,,,,
Oman,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,139.30927241150223,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2011,24.774392324534325,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2012,30.19277397340056,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2013,33.86512816416524,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2014,39.21278492907246,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,46.452024997206756,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,56.82463299059166,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,56.35272592590643,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,55.99765628283866,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,60.84918346057562,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,15.145559879824102,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,11.284444597806027,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,51.2392409330553,,,,
Oman,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,69.33178737049852,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2011,15.199190634493117,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2012,18.523389853296965,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2013,20.77639411235749,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2014,24.05720332668357,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,28.498506604805538,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,34.862143871992785,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,34.57262696502059,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,34.35479029226539,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,37.33122198337992,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,9.291862696935159,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,6.923052739282626,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,31.43548308698503,,,,
Oman,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,42.53533404453168,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2011,334.2668300830649,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2012,407.3739817831343,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2013,456.9229748808791,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2014,529.0758758183349,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2015,626.7508378552109,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2016,766.7025568812074,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2017,760.3353823995989,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2018,755.5446290082654,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,821.1709087061009,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2020,204.39211279533203,,,,
Oman,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,152.2856527832916,,,,
